Age,Income,Children,Population,Marital_Divorced,Marital_Married,Marital_NeverMarried,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,State,Area,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Techie
-1.5503426640387854,-0.6998416728546022,-0.9730974279891007,0.8211390191617274,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,308.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.3479982911184063,-0.48812398705570564,0.8914764276440564,-0.641198035714073,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6808403774916278,-0.9911709378827657,-0.04081050017252216,-0.5834923910627831,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,246.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.9223687904213939,-0.8933634387288821,0.4253329637357671,-0.6264779131862589,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,119.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1638972033511599,0.2334490590411489,-0.9730974279891007,-0.6731952973590397,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.0189801555933002,-0.7217098744295033,-0.04081050017252216,2.7944647405664345,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,518.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5842290123197215,-0.8394397584506057,-0.9730974279891007,-0.4699470327848559,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.6325346949056747,3.2788988444128835,0.4253329637357671,-0.5756140156253615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,202.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-1.5503426640387854,1.0997056789095574,-0.9730974279891007,-0.6391247790200146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,180.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.0672858381792534,0.46232791976622245,0.8914764276440564,-0.5025662714380401,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.0672858381792534,-0.9914090709782969,-0.9730974279891007,-0.6616541684287817,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,600.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
-0.29439491680400226,1.3454622227804138,-0.9730974279891007,0.3259762120641324,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,181.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.0672858381792534,-1.2260126938437108,2.7560502832772134,-0.3468646937142604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,540.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.18866190905552968,-1.1240445984478133,-0.9730974279891007,0.8704134199238468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,600.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.203081243360547,0.9334327886020651,0.4253329637357671,-0.4616540060086226,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.18866190905552968,0.28179468417543896,-0.9730974279891007,0.11381294370549788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,202.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.212202885937113,-0.6358774224442062,-0.5069539640808115,-0.11085897337395519,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.3571199336949726,0.05815191663425063,-0.5069539640808115,0.9663360963022782,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,413.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.453731298866879,-0.6298291253094909,-0.5069539640808115,-0.534701750195944,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,548.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.203081243360547,0.4579720685604618,-0.5069539640808115,-0.6407142758187927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6808403774916278,-0.3110940011411466,-0.5069539640808115,-0.31707890587628923,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,118.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.2996926085324532,-1.011836779944069,-0.5069539640808115,-0.6323521404860908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,181.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.0672858381792534,2.0437407492822577,-0.5069539640808115,-0.6789313075459343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5359233297337682,-0.939692728575117,0.8914764276440564,3.49750608552161,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,119.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8166357826729213,-0.08104786301029884,-0.9730974279891007,-0.6294495811144092,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,413.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.5986483466247385,-1.047513866141983,-0.9730974279891007,-0.4042247955832072,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.5842290123197215,-1.037429354783902,1.3576198915523456,0.7429081332392602,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,323.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.004560821288283109,-0.5991220043866168,0.4253329637357671,-0.6622070368805306,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,540.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0581641956026873,-0.31862283409897174,-0.9730974279891007,0.7175452930152801,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,155.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.3335789568133893,0.495098860850368,-0.5069539640808115,-0.4857037836596991,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,277.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2605085685230661,0.15091928629744666,-0.04081050017252216,0.721830023516334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,308.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1.3963039737043597,1.6835818061626784,-0.9730974279891007,-0.6704309551002953,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,233.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.1403562264695765,-0.34054915148885373,2.7560502832772134,-0.2787236570362103,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,188.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.004560821288283109,-0.8103818509601765,-0.5069539640808115,-0.5675974230750027,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,600.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.3479982911184063,-0.33206991233725613,-0.04081050017252216,-0.600354878841124,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.009858513016734,1.687567700595024,0.4253329637357671,-0.6258559361780414,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,236.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.052866503874236304,-0.7081674720800613,-0.5069539640808115,-0.6747847941578177,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,548.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6717187349150616,0.20343046877990778,-0.04081050017252216,-0.5276526774361457,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,188.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0581641956026873,0.6214763072676771,2.2899068193689245,-0.3710526884782741,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,279.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.1977835516320959,-0.8514644166807612,0.4253329637357671,-0.010789783607407035,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,233.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.6717187349150616,0.3651405588819516,0.4253329637357671,0.45859553192739616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,277.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.043744861297670086,0.8221215128538181,3.2221937471855027,-0.6040176323339604,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,114.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
-0.4876176471478151,-0.007797484968357421,-0.9730974279891007,1.7230056810770957,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,323.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.0189801555933002,1.4893183549179414,-0.9730974279891007,-0.1899191619740457,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,548.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.43019032198529567,-0.5853262312584471,0.4253329637357671,-0.3714673398170858,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,308.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.8166357826729213,-0.4385423377588957,2.2899068193689245,-0.17706497047088415,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,548.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.3571199336949726,0.526721660223916,0.4253329637357671,-0.6099609681902609,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,261.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.970674473007347,0.4981290336180591,0.4253329637357671,0.9878979659204848,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,202.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5842290123197215,0.5478028177434972,-0.5069539640808115,1.9972975417010113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.1011721864601895,-0.420570730705516,1.3576198915523456,-0.4433402385444408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,308.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1.3963039737043597,-0.8921532831913234,-0.9730974279891007,-0.5837688252886576,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,225.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.1403562264695765,0.7194942990685037,0.4253329637357671,3.3243200430112716,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,548.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
0.8649414652588744,2.9389525108707026,-0.5069539640808115,0.30524364512354923,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,188.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9223687904213939,-0.7678899767263057,2.7560502832772134,-0.6752685540530979,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,285.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5986483466247385,2.1011793732726995,-0.9730974279891007,2.1525844680859794,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,359.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
-1.453731298866879,-0.3833479055750013,-0.9730974279891007,-0.6720204518990733,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,96.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.9132471478448276,-1.2363406537682053,-0.9730974279891007,-0.6534993587654856,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-0.8740631078354406,0.5743773372376714,0.4253329637357671,-0.40519231537376776,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,114.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.734443751806032,1.7998293825370433,1.823763355460635,-0.009269395365097601,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6234130523291085,1.5041393051969627,0.4253329637357671,-0.6718822347861361,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,111.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.18866190905552968,0.04977615198249706,2.2899068193689245,-0.54783237592498,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,96.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.1064698781886404,-0.5257401570315177,-0.5069539640808115,-0.35640167450692867,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,240.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1.3479982911184063,-1.1033741496450786,-0.9730974279891007,0.7769786515782853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,180.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.6325346949056747,-1.2847121475274568,-0.9730974279891007,-0.6684268069627055,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,548.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1.541221021462219,-0.7447747656823945,0.4253329637357671,4.797783575478518,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,600.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9223687904213939,1.025256130636548,-0.9730974279891007,0.014089296721292782,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,540.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.1155915207652067,-0.6426142502405543,0.4253329637357671,0.6706205831730935,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,518.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7291460600775811,-0.2158627335415972,-0.9730974279891007,-0.07920725451133154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,108.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.203081243360547,-0.5034984550359468,-0.5069539640808115,-0.6154205441512812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.541221021462219,0.011594770269523755,-0.04081050017252216,-0.6729188631331652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,548.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,
0.47849600457124886,-1.2688734617568198,-0.9730974279891007,0.4520993276193468,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,600.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.6861380692200787,-0.3427618048348322,-0.5069539640808115,0.6030324149467924,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,540.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.1977835516320959,-1.2400320711136665,-0.5069539640808115,0.4455340147548288,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.0672858381792534,-0.9831467030387013,-0.04081050017252216,-0.5085096072943406,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.970674473007347,-1.1932644321019967,0.4253329637357671,-0.5701544396643412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,540.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.212202885937113,1.3619352214096834,0.8914764276440564,1.3431159461691433,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1.492915338876266,-0.8773082361109689,-0.5069539640808115,-0.20256602780780145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,188.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.8740631078354406,2.195842594217283,-0.04081050017252216,1.9134688627045866,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4876176471478151,-0.9499427282600033,-0.04081050017252216,0.09287305109550888,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,123.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9615528304307808,0.6800885872289518,-0.04081050017252216,1.4059356239991103,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,155.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.1547755607745935,-0.7236872295977544,-0.04081050017252216,-0.4805897504810219,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,261.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7774517426635342,0.6115257457758326,-0.5069539640808115,-0.6760287481742527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,540.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.4054256162809258,-1.129027320852971,-0.9730974279891007,3.916995023286076,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,236.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1403562264695765,-0.48456900012955945,-0.5069539640808115,-0.6595118031782548,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,359.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0581641956026873,0.21486121173013684,1.823763355460635,0.5547255339752335,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,308.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8166357826729213,-1.296359407324962,-0.9730974279891007,-0.6565401352501045,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,548.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.043744861297670086,-0.643451259722169,-0.9730974279891007,2.020448908117996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,518.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.5359233297337682,-0.9707453551053469,-0.5069539640808115,0.2252850452893668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,548.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.768330100086968,-0.1517170483917488,3.2221937471855027,-0.6372588479953621,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,279.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.1494778690461427,0.295833551505297,0.4253329637357671,-0.656816569475979,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,193.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.29439491680400226,1.6067328543333552,0.4253329637357671,-0.6778946791989052,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,359.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2852732742274361,0.3503072058375382,-0.04081050017252216,1.4564539787776647,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,518.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.18866190905552968,-0.24789163489056049,3.2221937471855027,-0.6208801201123014,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,181.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1638972033511599,0.3295772237609208,-0.9730974279891007,0.7107035459248877,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,518.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0189801555933002,-0.5820841483849114,0.4253329637357671,-0.675614096835441,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1.3479982911184063,0.03030593650500726,-0.9730974279891007,-0.5810735915863817,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,181.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.5020369814528323,-1.009920729873328,0.4253329637357671,-0.644031486529286,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,75.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.7774517426635342,-0.9551766952555354,-0.04081050017252216,-0.6158351954900929,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,225.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.4446096562903128,-0.5711941660057847,0.8914764276440564,-0.6411289271576044,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,101.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4393119645618619,1.9628814518545294,0.8914764276440564,-0.676512508069533,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,246.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.541221021462219,-0.3705833337980165,-0.9730974279891007,-0.6323521404860908,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.23696759164148287,-1.2323884239847815,0.8914764276440564,0.012292474253108907,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,359.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2996926085324532,1.6269344786042628,-0.9730974279891007,5.348164119194533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,518.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.212202885937113,-0.19128080689887053,0.4253329637357671,-0.6091316655126376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,285.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.0672858381792534,-1.202398891631031,0.4253329637357671,-0.5103755383189931,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,240.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.6378323866341256,1.0287452057237523,2.2899068193689245,-0.19102489887754348,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,171.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.8257574252494875,-0.16656989149606416,0.4253329637357671,-0.6607557571946897,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,261.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.453731298866879,-0.8789393769424133,-0.9730974279891007,0.2839582097312172,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,114.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.8166357826729213,0.4317157685897805,-0.04081050017252216,0.5111180348435402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,323.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.4054256162809258,-0.7481812737885591,-0.9730974279891007,1.7948785798044509,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,236.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.1977835516320959,-0.6700838950313239,0.4253329637357671,-0.6751994454966294,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,279.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3335789568133893,0.04438272086049306,-0.9730974279891007,-0.28598005546541444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,180.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.541221021462219,-0.6212627124354221,-0.9730974279891007,-0.6710529321085127,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,171.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
